step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update
256,0.7947916587193807,32.833333333333336,6.0,-0.013489338278304785,0.021882103173993528,4.024179250001907,-0.0008727260865271091,0.0283203125,0.30731201171875,833.0295928500497,1.0
512,0.6012499988079071,60.6,5.0,-0.010494886082597077,0.012711289804428816,4.017598628997803,-0.0010016243904829025,0.025390625,0.38769102096557617,1320.6393037548876,2.0
768,0.3031249940395355,103.5,2.0,-0.012082772911526263,0.004879485408309847,4.006267696619034,-0.004635916091501713,0.0322265625,0.4746260643005371,1618.1159396119808,3.0
1024,0.4895833333333333,76.33333333333333,3.0,-0.006757946684956551,0.006960087950574234,3.992921844124794,0.006701361387968063,0.017578125,0.5704030990600586,1795.221662868598,4.0
1280,0.41874998807907104,85.0,4.0,-0.0051339613273739815,0.010063130204798654,3.991118848323822,-0.00019009504467248917,0.015625,0.6635220050811768,1929.0995478641314,5.0
1536,0.4645833174387614,80.33333333333333,3.0,-0.009877179050818086,0.0077667320147156715,3.993208959698677,0.007351157255470753,0.0166015625,0.7555408477783203,2032.9807508311853,6.0
1792,0.59375,65.0,4.0,-0.012689191033132374,0.007044685058644973,3.9840716421604156,0.0010571307502686977,0.03515625,0.8451220989227295,2120.4036698179452,7.0
2048,0.4124999940395355,86.0,2.0,-0.011052580084651709,0.006533789608511142,3.990972474217415,0.006347530987113714,0.0126953125,0.9341261386871338,2192.4233946374293,8.0
2304,0.0,144.0,2.0,-0.011765668634325266,0.002884477195038926,3.987939938902855,-0.00021007005125284195,0.0341796875,1.023630142211914,2250.812969439719,9.0
2560,0.5958333214124044,64.66666666666667,3.0,-0.009702066949103028,0.002838969689037185,3.9674865305423737,0.009528033435344696,0.0703125,1.111649990081787,2302.883122242149,10.0
2816,0.2791666587193807,104.66666666666667,3.0,-0.011745123192667961,0.007372976193437353,3.9362207800149918,0.007925266865640879,0.0458984375,1.1962668895721436,2353.9897530785706,11.0
3072,0.4000000109275182,96.0,3.0,-0.00727883365470916,0.002857133571524173,3.907284662127495,-0.00022005336359143257,0.048828125,1.2802989482879639,2399.4396028427013,12.0
3328,0.7859374955296516,34.25,8.0,-0.01244112174026668,0.018042621726635844,3.8928132206201553,-0.0025259950198233128,0.0615234375,1.3670258522033691,2434.4821238281174,13.0
3584,0.7520833313465118,39.666666666666664,6.0,-0.009674497065134346,0.014260692085372284,3.88445807993412,0.006749113090336323,0.0234375,1.4523119926452637,2467.7893029527677,14.0
3840,0.5104166766007742,78.33333333333333,3.0,-0.014177161850966513,0.0039648436504649,3.8657806515693665,0.016080389730632305,0.119140625,1.539999008178711,2493.5080994249465,15.0
4096,0.4499999980131785,88.0,3.0,-0.007051375810988247,0.00374785818712553,3.840079039335251,0.0019083106890320778,0.01953125,1.6311678886413574,2511.0842535109405,16.0
4352,0.712499996026357,46.0,6.0,-0.02405063563492149,0.011244802532019094,3.7875056117773056,0.0009151850827038288,0.1865234375,1.7225751876831055,2526.4499518616185,17.0
4608,0.6312500139077505,59.0,3.0,-0.015393225941807032,0.005211932948441245,3.7691543251276016,0.007692441344261169,0.1015625,1.8158059120178223,2537.7161565022884,18.0
4864,0.7321428571428571,42.857142857142854,7.0,-0.012526097882073373,0.015168229467235506,3.705042287707329,0.013718771748244762,0.111328125,1.9098610877990723,2546.7820833007722,19.0
5120,0.6449999928474426,56.8,5.0,-0.02169220196083188,0.006246151402592659,3.7599348425865173,0.0018898164853453636,0.1279296875,2.006722927093506,2551.423482969668,20.0
5376,0.7973214302744184,32.42857142857143,7.0,-0.01631841715425253,0.012676799786277115,3.712533473968506,0.0005288822576403618,0.134765625,2.1778719425201416,2468.464694842948,21.0
5632,0.7374999948910305,39.714285714285715,7.0,-0.017683956888504326,0.01572005683556199,3.700808957219124,0.004611411597579718,0.0888671875,2.2730319499969482,2477.747838083649,22.0
5888,0.8754807664797857,19.923076923076923,13.0,-0.012774755945429206,0.01160993950907141,3.6869119107723236,0.00544895650818944,0.033203125,2.3667728900909424,2487.7756647676306,23.0
6144,0.8543749928474427,23.3,10.0,-0.011868673260323703,0.0070684685197193176,3.6882226914167404,0.012929366901516914,0.0625,2.461125135421753,2496.4191830689374,24.0
6400,0.7203124985098839,44.75,4.0,-0.0061678821220994,0.006479534175014123,3.6890494525432587,0.008640659507364035,0.02734375,2.5508008003234863,2509.0159918361196,25.0
6656,0.7465277711550394,38.77777777777778,9.0,-0.01593456114642322,0.013492258149199188,3.657264783978462,0.009296254254877567,0.0673828125,2.641893148422241,2519.405451342729,26.0
6912,0.7616071488176074,38.142857142857146,7.0,-0.014543238852638751,0.006635808706050739,3.5932663828134537,0.010703553212806582,0.12890625,2.7337489128112793,2528.3960672496337,27.0
7168,0.8894230769230769,17.692307692307693,13.0,-0.00783041410613805,0.007431287027429789,3.5904313921928406,0.008961515966802835,0.0439453125,2.8265788555145264,2535.9278358767733,28.0
7424,0.8381250023841857,25.9,10.0,-0.011528972419910133,0.006310388329438865,3.561434119939804,0.004590044263750315,0.0771484375,2.9175360202789307,2544.6129708075478,29.0
