step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update
11008,0.0,500.0,1.0,-0.014718236401677132,0.0006933460954314796,3.3798366636037827,0.001762092113494873,0.0615234375,4.3534159660339355,2528.589063366841,43.0
11264,0.0,0.0,0.0,-0.014858869253657758,0.0004723100782939582,3.485453188419342,0.010879321955144405,0.048828125,4.450512886047363,2530.9442503387295,44.0
11520,0.0,500.0,1.0,-0.013536763552110642,0.0002569637299529859,3.4681912660598755,0.004221973940730095,0.06640625,4.549622058868408,2532.0784563949646,45.0
11776,0.0,0.0,0.0,-0.011060657299822196,0.0004161385877523571,3.5066857635974884,0.010084379464387894,0.02734375,4.650228977203369,2532.348419342147,46.0
12032,0.0,500.0,1.0,-0.016086673946119845,0.0002512045975890942,3.4482921212911606,-0.005794355645775795,0.1015625,4.749359846115112,2533.394055167656,47.0
12288,0.0,0.0,0.0,-0.015999832656234503,0.00025634465009716223,3.3350317776203156,0.010372934397310019,0.0810546875,4.854621887207031,2531.196102498016,48.0
12544,0.0,500.0,1.0,-0.011511246906593442,0.0005396432388806716,3.3377101123332977,0.002247598022222519,0.083984375,4.961277008056641,2528.3812977243037,49.0
12800,0.0,0.0,0.0,-0.024623787379823625,0.0003522853085087263,3.2167974561452866,0.028853165917098522,0.216796875,5.089862823486328,2514.802548496302,50.0
13056,0.0,0.0,0.0,-0.015722180833108723,0.0005328540646587498,3.3080434054136276,0.009337518829852343,0.126953125,5.563723087310791,2346.6300883623917,51.0
13312,0.0,500.0,1.0,-0.01351041963789612,0.0002832790141837904,3.125445678830147,0.0027831499464809895,0.15234375,5.665924072265625,2349.484361282122,52.0
13568,0.0,0.0,0.0,-0.020930778788169846,0.0002439090076222783,3.1235891580581665,0.011121251853182912,0.1533203125,5.783466100692749,2345.9980163754763,53.0
13824,0.0,500.0,1.0,-0.01528274454176426,0.0002425524062346085,3.207593932747841,-0.001960649387910962,0.1181640625,5.893553972244263,2345.6135406758353,54.0
14080,0.0,0.0,0.0,-0.016323891235515475,0.00020462111297092633,3.060057044029236,0.011504605878144503,0.1748046875,6.0060107707977295,2344.3181401637526,55.0
14336,0.0,500.0,1.0,-0.014747850131243467,0.00028521899548650254,3.0137946009635925,0.010520587908104062,0.154296875,6.122905015945435,2341.3722673577004,56.0
14592,0.0,0.0,0.0,-0.02151383995078504,0.0003170229720126372,3.256701573729515,0.005212333053350449,0.111328125,6.237230062484741,2339.5000430987707,57.0
14848,0.0,500.0,1.0,-0.014822904020547867,0.0005215192377363564,3.324037805199623,-0.002050017938017845,0.0888671875,6.348888158798218,2338.6772027829484,58.0
15104,0.0,0.0,0.0,-0.011142304632812738,0.00032884932807064615,3.284644067287445,0.003917273133993149,0.0322265625,6.459414958953857,2338.2922595897426,59.0
15360,0.0,500.0,1.0,-0.014211611356586218,0.00023511029530709493,3.062717318534851,0.0040200939401984215,0.1279296875,6.567866802215576,2338.6588770068424,60.0
15616,0.0,0.0,0.0,-0.017251200741156936,0.00018247075331601081,3.066599264740944,0.0048231808468699455,0.1669921875,6.674872159957886,2339.520462081558,61.0
15872,0.0,500.0,1.0,-0.01019714877475053,0.0002020239244302502,3.109771803021431,-0.001287156017497182,0.0751953125,6.7846999168396,2339.38128355622,62.0
16128,0.0,0.0,0.0,-0.010637353989295661,0.00041330422118335264,3.138501599431038,0.012702079489827156,0.1142578125,6.898533821105957,2337.8880814727086,63.0
16384,0.0,500.0,1.0,-0.01165437960298732,0.0003409310493225348,3.12421190738678,0.0072364897932857275,0.1494140625,7.011760950088501,2336.6455469069015,64.0
16640,0.0,0.0,0.0,-0.014944493770599365,0.00027015411706088344,3.2581584602594376,0.008159170392900705,0.0869140625,7.130278825759888,2333.7095794744946,65.0
16896,0.0,500.0,1.0,-0.022656851331703365,0.00020923224474245217,3.1195886731147766,0.01267203502357006,0.1943359375,7.249817132949829,2330.5415419664937,66.0
17152,0.0,0.0,0.0,-0.021862584282644093,0.0002115585443789314,3.1820873618125916,0.0155038982629776,0.2216796875,7.37007212638855,2327.249951677847,67.0
17408,0.0,500.0,1.0,-0.010427606292068958,0.0002687944734134362,3.1417045295238495,0.0070362272672355175,0.1650390625,7.487481117248535,2324.9474325748965,68.0
17664,0.0,0.0,0.0,-0.01947505580028519,0.00029553693275374826,3.10296331346035,0.007165417540818453,0.142578125,7.608275890350342,2321.682369905045,69.0
17920,0.0,500.0,1.0,-0.016754189040511847,0.0003889712888849317,3.28056538105011,0.0031934301368892193,0.138671875,7.72208309173584,2320.617349893315,70.0
18176,0.0,0.0,0.0,-0.02310589561238885,0.00041827403310890077,3.075803831219673,0.029009216697886586,0.294921875,7.838798999786377,2318.7225492700263,71.0
18432,0.0,500.0,1.0,-0.014606988755986094,0.00035827937608701177,3.1202933192253113,0.010420311242341995,0.154296875,7.9551191329956055,2316.9986133267607,72.0
18688,0.0,0.0,0.0,-0.0205877615371719,0.00035601127274276223,3.131840407848358,0.013652198715135455,0.12109375,8.07419490814209,2314.5341687447817,73.0
18944,0.0,500.0,1.0,-0.027233217260800302,0.000289931145744049,3.1058346033096313,0.030238825595006347,0.2568359375,8.191526889801025,2312.6335608549966,74.0
19200,0.0,0.0,0.0,-0.012519733980298042,0.00012552179487101967,2.83875872194767,0.024730742443352938,0.193359375,8.312830924987793,2309.682486418211,75.0
19456,0.0,0.0,0.0,-0.01847858354449272,0.00016076758447525208,3.0205942392349243,0.009666726924479008,0.12109375,8.864348888397217,2194.8594583711024,76.0
19712,0.0,500.0,1.0,-0.012591042090207338,0.00021177168309804983,3.0658226162195206,0.0008546649478375912,0.0634765625,8.977673053741455,2195.6691764114757,77.0
19968,0.0,0.0,0.0,-0.021254252875223756,0.00036703450768982293,3.1468986719846725,0.002699044533073902,0.1787109375,9.097200870513916,2194.9608768913527,78.0
20224,0.0,500.0,1.0,-0.014156961580738425,0.0001839019869294134,3.165050372481346,0.005129768280312419,0.0517578125,9.212467908859253,2195.2858018155384,79.0
20480,0.0,0.0,0.0,-0.019251343561336398,0.0001720912928249163,2.967967078089714,0.00219448353163898,0.1572265625,9.331281900405884,2194.768116383793,80.0
20736,0.0,500.0,1.0,-0.010521677206270397,0.00018862758861359907,3.148757368326187,-0.004808763042092323,0.0478515625,9.445594787597656,2195.309079659756,81.0
20992,0.0,0.0,0.0,-0.014002420590259135,0.00021860509423277108,3.1908683329820633,-1.685810275375843e-05,0.12109375,9.56247591972351,2195.247358134729,82.0
21248,0.0,500.0,1.0,-0.015079894219525158,0.0002474423763487721,3.226245179772377,0.002860342152416706,0.08984375,9.67733883857727,2195.644934462562,83.0
21504,0.0,0.0,0.0,-0.016311683459207416,0.00015636299758625682,2.996390551328659,0.01289921416901052,0.205078125,9.791070938110352,2196.2868143768355,84.0
21760,0.0,500.0,1.0,-0.016844606725499034,0.00012168807279522298,2.9907178431749344,0.0024860072880983353,0.177734375,9.904583930969238,2196.962553062097,85.0
22016,0.0,0.0,0.0,-0.014233709312975407,0.00024283545280923136,3.0778138637542725,0.009701458504423499,0.10546875,10.019681930541992,2197.2753379417,86.0
22272,0.0,500.0,1.0,-0.01442023937124759,0.0002945623746199999,3.2114162296056747,0.012884678551927209,0.103515625,10.133656024932861,2197.824748067424,87.0
22528,0.0,0.0,0.0,-0.010911843972280622,0.000147921520692762,2.9614888429641724,0.014712556265294552,0.1064453125,10.25302505493164,2197.2052032745373,88.0
22784,0.0,500.0,1.0,-0.009481179527938366,0.0002965583717013942,3.087749719619751,0.001255059614777565,0.0830078125,10.366970777511597,2197.749032863473,89.0
23040,0.0,0.0,0.0,-0.014565763180144131,0.00012955182546647848,3.325077176094055,0.007649078266695142,0.05859375,10.478043794631958,2198.8837278771157,90.0
23296,0.0,500.0,1.0,-0.020052855368703604,0.0002467676449668943,3.416769802570343,0.010193205904215574,0.1142578125,10.593322038650513,2199.121287449096,91.0
23552,0.0,0.0,0.0,-0.015587469330057502,0.00017530373497720575,3.3514984250068665,0.02030882192775607,0.1328125,10.70485806465149,2200.1225852560397,92.0
23808,0.0,500.0,1.0,-0.012187942629680037,0.0001539451022836147,3.3410914689302444,0.004732531029731035,0.048828125,10.818831205368042,2200.6073990864234,93.0
24064,0.0,0.0,0.0,-0.012476366478949785,0.00016240065724559827,3.2081021815538406,0.013001072686165571,0.0693359375,10.962530136108398,2195.1136919330293,94.0
24320,0.0,500.0,1.0,-0.012849743012338877,0.00014010862332725083,3.161230146884918,0.013332191854715347,0.1376953125,11.077857971191406,2195.3702659165274,95.0
24576,0.0,0.0,0.0,-0.011074229842051864,0.00019049679394811392,3.2839046120643616,-0.00031682616099715233,0.0771484375,11.189774990081787,2196.290812083646,96.0
