step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update
256,0.0,0.0,0.0,-0.02223189896903932,0.057458590948954225,3.684678927063942,-0.006356619764119387,0.15234375,0.1235969066619873,2071.249248171789,1.0
512,0.0,500.0,1.0,-0.01038070349022746,0.016065164236351848,3.6807624250650406,-0.00015463726595044136,0.013671875,0.20617008209228516,2483.3865069269377,2.0
768,0.0,0.0,0.0,-0.016537215327844024,0.015538837877102196,3.678585425019264,-0.0017273519188165665,0.078125,0.2868800163269043,2677.077371345559,3.0
1024,0.0,500.0,1.0,-0.014794550370424986,0.019278329564258456,3.6717211455106735,0.001639130525290966,0.06640625,0.3700878620147705,2766.9105234235735,4.0
1280,0.0,0.0,0.0,-0.010154200717806816,0.00844410908757709,3.647975593805313,0.0015844306908547878,0.0849609375,0.4482128620147705,2855.785963495663,5.0
1536,0.0,500.0,1.0,-0.013563346001319587,0.004978786877472885,3.659124955534935,0.0035181958228349686,0.0263671875,0.5269460678100586,2914.9093120354432,6.0
1792,0.0,0.0,0.0,-0.013979308889247477,0.0034380894285277463,3.6402509659528732,0.0030563040636479855,0.0478515625,0.60076904296875,2982.8434420400285,7.0
2048,0.0,500.0,1.0,-0.016238474869169295,0.004842218753765337,3.6347998529672623,-0.0016565006226301193,0.083984375,0.6772589683532715,3023.9540496298355,8.0
2304,0.0,0.0,0.0,-0.011170774465426803,0.0036008012102684006,3.6154203712940216,0.0002431892789900303,0.0400390625,0.7968518733978271,2891.3780301169368,9.0
2560,0.0,500.0,1.0,-0.013021156657487154,0.0020838867785641924,3.613838791847229,0.006014089100062847,0.037109375,0.8760807514190674,2922.105063777895,10.0
2816,0.0,0.0,0.0,-0.009266252745874226,0.003499323553114664,3.64380744099617,-0.005653351545333862,0.0341796875,0.9519150257110596,2958.247242600788,11.0
3072,0.0,500.0,1.0,-0.011697098962031305,0.0027166651489096694,3.6333449482917786,0.0061830622144043446,0.037109375,1.0294909477233887,2983.999040295989,12.0
3328,0.0,0.0,0.0,-0.011756726074963808,0.001248215961823007,3.5957796424627304,0.0028255260549485683,0.0654296875,1.1141009330749512,2987.1620256296014,13.0
3584,0.0,500.0,1.0,-0.024649831815622747,0.001127586128859548,3.609645962715149,0.009847980458289385,0.103515625,1.198631763458252,2990.0759426394343,14.0
3840,0.0,0.0,0.0,-0.013185431947931647,0.0015527136929449625,3.621703639626503,0.0021557011641561985,0.130859375,1.2805800437927246,2998.641138141572,15.0
4096,0.0,500.0,1.0,-0.015675981994718313,0.0016054774860094767,3.611404925584793,0.008182697929441929,0.0576171875,1.362365961074829,3006.5343065151815,16.0
4352,0.0,0.0,0.0,-0.015529419295489788,0.001567455634358339,3.6257917433977127,0.002499118447303772,0.0556640625,1.4435629844665527,3014.762810372432,17.0
4608,0.0,500.0,1.0,-0.010527548613026738,0.0009835892560658976,3.6259913742542267,0.005682962015271187,0.017578125,1.5243628025054932,3022.9024169483396,18.0
4864,0.0,0.0,0.0,-0.017003672081045806,0.0012390395568218082,3.633075326681137,0.0002092006616294384,0.0556640625,1.607698917388916,3025.442106970927,19.0
5120,0.0,500.0,1.0,-0.021039877203293145,0.0010844502357940655,3.5999513119459152,0.0005453526973724365,0.05078125,1.6908037662506104,3028.1456087324063,20.0
5376,0.0,0.0,0.0,-0.009772369172424078,0.0008640951200504787,3.5259870290756226,0.012346628587692976,0.076171875,1.7728378772735596,3032.4261845464002,21.0
5632,0.0,500.0,1.0,-0.015441320894751698,0.0006730332097504288,3.524394243955612,0.004574495367705822,0.1025390625,1.8551700115203857,3035.8403623527483,22.0
5888,0.0,0.0,0.0,-0.010835892637260258,0.0007602098994539119,3.5026964247226715,0.0059357923455536366,0.064453125,1.9384150505065918,3037.5331632207512,23.0
6144,0.0,500.0,1.0,-0.01419499865733087,0.0010708963964134455,3.495852470397949,-0.003210272639989853,0.0458984375,2.0260348320007324,3032.5243687605953,24.0
6400,0.0,0.0,0.0,-0.015763342613354325,0.0010339145665057003,3.4597286880016327,-0.0029058456420898438,0.076171875,2.1097469329833984,3033.539188963173,25.0
6656,0.0,500.0,1.0,-0.019267679541371763,0.0006058250164642232,3.5025550574064255,0.006421344354748726,0.087890625,2.191610813140869,3037.0355722333147,26.0
6912,0.0,0.0,0.0,-0.013262812281027436,0.00047216455823217984,3.4716668725013733,0.020649302285164595,0.1025390625,2.2730228900909424,3040.88446717026,27.0
7168,0.0,500.0,1.0,-0.01563311880454421,0.0009838916885200888,3.4385457038879395,0.006208562757819891,0.0517578125,2.3534419536590576,3045.751771721167,28.0
7424,0.0,0.0,0.0,-0.020543108228594065,0.0007623809324286412,3.538568615913391,0.0058545395731925964,0.0712890625,2.436652898788452,3046.802441041704,29.0
7680,0.0,500.0,1.0,-0.016877826303243637,0.000606775218329858,3.499164715409279,0.007656570989638567,0.123046875,2.518519878387451,3049.4101181831143,30.0
7936,0.0,0.0,0.0,-0.01086315477732569,0.00036907099183736136,3.5229018479585648,0.0032479586079716682,0.0166015625,2.5991411209106445,3053.316319053701,31.0
8192,0.0,500.0,1.0,-0.012161904945969582,0.000447925351181766,3.498092696070671,0.016916749998927116,0.0751953125,2.6824209690093994,3053.9576355255126,32.0
8448,0.0,0.0,0.0,-0.019008965929970145,0.00034418305767758284,3.4647224694490433,0.009773046243935823,0.1220703125,2.77001690864563,3049.8008779775137,33.0
8704,0.0,500.0,1.0,-0.017506795353256166,0.0006014248865540139,3.504203364253044,-0.0020112497732043266,0.078125,2.8602170944213867,3043.1256483909633,34.0
8960,0.0,0.0,0.0,-0.013106673490256071,0.0002444894689688226,3.4609873592853546,0.00856757815927267,0.052734375,2.946898937225342,3040.4843161796057,35.0
9216,0.0,500.0,1.0,-0.01704943587537855,0.0007535821241617668,3.162840336561203,0.010151344584301114,0.169921875,3.033967971801758,3037.606225792479,36.0
9472,0.0,0.0,0.0,-0.01543080504052341,0.0006881682002131129,2.9524290561676025,-0.0004859666805714369,0.1416015625,3.12467098236084,3031.359158602819,37.0
9728,0.0,500.0,1.0,-0.013990904903039336,0.0006106607888796134,3.3762049227952957,-0.0028903204947710037,0.0693359375,3.212632894515991,3028.0459421945875,38.0
9984,0.0,0.0,0.0,-0.01579557207878679,0.0004955599470122252,3.435809403657913,0.01053478755056858,0.0673828125,3.295574903488159,3029.5169408629017,39.0
10240,0.0,500.0,1.0,-0.010894437320530415,0.0004010890897916397,3.3921647518873215,0.0020256638526916504,0.11328125,3.3806939125061035,3028.9639538555866,40.0
10496,0.0,0.0,0.0,-0.011866562301293015,0.0006179790616442915,3.3856624960899353,0.009340936783701181,0.0556640625,3.465718984603882,3028.5202137355786,41.0
10752,0.0,500.0,1.0,-0.011072207475081086,0.012297566863708198,3.394340753555298,0.011847061105072498,0.0810546875,3.54967999458313,3029.0054360978256,42.0
11008,1.0,500.0,1.0,-0.01557099842466414,0.000907787361938972,3.4432208836078644,0.001995584461838007,0.060546875,3.636773109436035,3026.8591602369834,43.0
11264,0.0,0.0,0.0,-0.015164386248216033,0.0005988062112010084,3.436356082558632,0.01364533556625247,0.0849609375,3.725770950317383,3023.2669023951853,44.0
11520,0.0,500.0,1.0,-0.02498449187260121,0.000444394834630657,3.3827997595071793,0.006851041689515114,0.1982421875,3.812429904937744,3021.694899906132,45.0
11776,0.0,0.0,0.0,-0.01416852924739942,0.0005826015894854208,3.450013116002083,-0.003736558835953474,0.04296875,3.899811029434204,3019.6334927819557,46.0
12032,0.0,500.0,1.0,-0.01954986876808107,0.0006119407698861323,3.4438601583242416,-0.0031894645653665066,0.0849609375,3.9841110706329346,3019.996126284838,47.0
12288,0.0,0.0,0.0,-0.021778612514026463,0.0006380483155226102,3.389775037765503,0.016188316512852907,0.142578125,4.069093704223633,3019.83706771002,48.0
12544,0.0,500.0,1.0,-0.027607084484770894,0.0003685877727548359,3.4040440171957016,0.018089693039655685,0.1611328125,4.160876989364624,3014.7490618114857,49.0
12800,0.0,0.0,0.0,-0.015992756467312574,0.0004319497584219789,3.3466368168592453,0.006119942292571068,0.123046875,4.246853828430176,3013.9958936923063,50.0
13056,0.0,500.0,1.0,-0.013121336814947426,0.00039369169644487556,3.3534835278987885,0.005969579331576824,0.0595703125,4.3337318897247314,3012.645990158216,51.0
13312,0.0,0.0,0.0,-0.019280068576335907,0.0004093830084457295,3.365738347172737,-0.0006905090995132923,0.1103515625,4.419734954833984,3011.9453170919905,52.0
13568,0.0,500.0,1.0,-0.01914585882332176,0.0003526338741721702,3.343732386827469,0.012610853649675846,0.1103515625,4.504565954208374,3012.054910046138,53.0
13824,0.0,0.0,0.0,-0.018965677358210087,0.000513152269377315,3.345692738890648,0.006309096701443195,0.103515625,4.592529773712158,3010.1056892715605,54.0
14080,0.0,500.0,1.0,-0.02105808025225997,0.0005854114206158556,3.2464682161808014,0.01972096972167492,0.1162109375,4.677512884140015,3010.1467059002407,55.0
14336,0.0,0.0,0.0,-0.008143194601871073,0.00031447974743059603,3.2833611220121384,0.0035490943118929863,0.0654296875,4.763274908065796,3009.694018651836,56.0
14592,0.0,500.0,1.0,-0.01792240748181939,0.00040254072791867657,3.153997778892517,0.0033390605822205544,0.177734375,4.851143836975098,3007.9503907471762,57.0
14848,0.0,0.0,0.0,-0.013367505045607686,0.00042133652368647745,3.152150809764862,0.00584059813991189,0.12109375,4.938021898269653,3006.872044290231,58.0
15104,0.0,500.0,1.0,-0.014441454084590077,0.00044608666212297976,3.2770288437604904,0.0018589242827147245,0.0498046875,5.023382902145386,3006.738744432439,59.0
15360,0.0,0.0,0.0,-0.018526087747886777,0.00028153999119240325,3.277344599366188,0.00040491344407200813,0.083984375,5.106035947799683,3008.2044382431354,60.0
15616,0.0,500.0,1.0,-0.01959567825542763,0.00028609324635908706,3.226113125681877,0.004891236778348684,0.0927734375,5.1980767250061035,3004.188053800161,61.0
15872,0.0,0.0,0.0,-0.017770780716091394,0.0003845497267320752,3.221822589635849,0.00907761580310762,0.16796875,5.2853429317474365,3003.021791577942,62.0
16128,0.0,500.0,1.0,-0.018038796144537628,0.0002760817405942362,3.2280169129371643,0.021753754233941436,0.158203125,5.3701701164245605,3003.2568150258085,63.0
