step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update
256,0.3656249940395355,93.5,2.0,-0.008083777269348502,0.011844188964460045,1.9450727477669716,-0.0015475016552954912,0.0009765625,0.22402215003967285,1142.7441436244767,1.0
512,0.44999998807907104,82.66666666666667,3.0,-0.004758781520649791,0.01529072702396661,1.938540481030941,-0.004638815298676491,0.0244140625,0.3128981590270996,1636.3151563178628,2.0
768,0.6296875029802322,59.25,4.0,-0.0029276141431182623,0.019374343275558203,1.9298352226614952,-0.0008283313363790512,0.0,0.40511226654052734,1895.7707861042254,3.0
1024,0.4359374940395355,86.25,4.0,-0.010131254908628762,0.015037016361020505,1.923159047961235,0.002926832064986229,0.025390625,0.49956202507019043,2049.7955180963245,4.0
1280,0.5291666587193807,70.0,3.0,-0.005318850511685014,0.01233071048045531,1.9178061857819557,0.002919345162808895,0.0029296875,0.5930643081665039,2158.2819643239054,5.0
1536,0.34687501192092896,96.5,2.0,-0.006109993671998382,0.006260734982788563,1.9131404384970665,-0.003679199842736125,0.0234375,0.6854472160339355,2240.872767545028,6.0
1792,0.43333332737286884,85.33333333333333,3.0,-0.004716502618975937,0.008582777809351683,1.8826925605535507,0.00979878450743854,0.025390625,0.7764711380004883,2307.877153830376,7.0
2048,0.46562499552965164,81.5,4.0,-0.010875350562855601,0.011548837646842003,1.8459833338856697,0.00031341100111603737,0.080078125,0.8659892082214355,2364.925544749192,8.0
2304,0.5109375044703484,74.25,4.0,-0.0038579715183004737,0.009296914795413613,1.8239263072609901,0.006391250994056463,0.005859375,0.9543271064758301,2414.2665385543596,9.0
2560,0.8322916626930237,26.833333333333332,6.0,-0.007330188876949251,0.021312312805093825,1.7947928979992867,0.010350019903853536,0.0927734375,1.0443611145019531,2451.259401036625,10.0
2816,0.3708333373069763,95.33333333333333,3.0,-0.005940245231613517,0.005775249301223084,1.7652573361992836,0.0021293561439961195,0.017578125,1.1345102787017822,2482.128238822431,11.0
3072,0.39166667064030963,92.0,3.0,-0.01228811067994684,0.0053072599694132805,1.7163007408380508,0.00725821650121361,0.095703125,1.226006031036377,2505.6972985713237,12.0
3328,0.7133928537368774,43.57142857142857,7.0,0.00023110420443117619,0.022472251555882394,1.7257407158613205,-0.0002823879476636648,0.0,1.3173120021820068,2526.3566979481493,13.0
3584,0.8755681785670194,19.90909090909091,11.0,-0.010303880320861936,0.02141769864829257,1.6940874233841896,-0.007129043573513627,0.1318359375,1.4087941646575928,2544.019623243606,14.0
3840,0.5208333432674408,76.66666666666667,3.0,-0.006637565325945616,0.006623548222705722,1.6818783953785896,0.003477005288004875,0.0556640625,1.4989452362060547,2561.8013969071576,15.0
4096,0.8514422980638651,23.76923076923077,13.0,-0.013479403220117092,0.01594373950501904,1.668160803616047,0.009355593821965158,0.0673828125,1.6171021461486816,2532.9259563195214,16.0
4352,0.8848214319774083,18.428571428571427,7.0,-0.014079067157581449,0.013581573846749961,1.6259518042206764,0.012958228820934892,0.1220703125,1.7059483528137207,2551.073713821401,17.0
4608,0.8410156220197678,24.4375,16.0,-0.006490861065685749,0.019051049719564617,1.6795024201273918,0.006503675132989883,0.0888671875,1.796389102935791,2565.145820840968,18.0
4864,0.8270833392937978,27.666666666666668,9.0,-0.014573314692825079,0.00914020073832944,1.632834568619728,0.01591890724375844,0.1591796875,1.8844730854034424,2581.092846416895,19.0
5120,0.7812500059604645,35.0,5.0,-0.00014027277939021587,0.006350223469780758,1.646222323179245,0.0021290822187438607,0.001953125,1.9702939987182617,2598.596962347102,20.0
5376,0.7062500059604645,47.0,5.0,-0.014235084410756826,0.0059944323293166235,1.5911601781845093,-2.0651263184845448e-05,0.068359375,2.106184244155884,2552.4832478056032,21.0
5632,0.896875003973643,16.5,12.0,-0.004043271765112877,0.011447150318417698,1.5182932540774345,0.0031616195337846875,0.0703125,2.195958137512207,2564.7119149459163,22.0
5888,0.6928571462631226,46.857142857142854,7.0,-0.009918195893988013,0.011733049614122137,1.4628909826278687,0.008122510625980794,0.0859375,2.2888131141662598,2572.512348674132,23.0
6144,0.875,20.0,11.0,-0.006307180970907211,0.009795450838282704,1.4336510375142097,0.004881382687017322,0.048828125,2.3832221031188965,2578.022414259844,24.0
6400,0.7651785782405308,37.57142857142857,7.0,-0.0074769132770597935,0.006216980822500773,1.473821371793747,0.011643738369457424,0.0693359375,2.477731227874756,2583.00816811738,25.0
6656,0.8039062470197678,31.375,8.0,-0.008114229363854975,0.007963971234858036,1.45552147179842,0.004558014334179461,0.0947265625,2.5689380168914795,2590.9539102286453,26.0
6912,0.815625011920929,29.5,10.0,-0.0073904573218896985,0.006836284679593518,1.3818439915776253,0.0028426075587049127,0.0263671875,2.6590311527252197,2599.4430313146,27.0
7168,0.8215277824136946,28.555555555555557,9.0,-0.0006605987437069416,0.0072822200891096145,1.274483010172844,-0.004854514845646918,0.0654296875,2.7488551139831543,2607.6310692175416,28.0
7424,0.7999999970197678,32.0,4.0,-0.008730542031116784,0.004466103011509404,1.2374312207102776,0.002599655417725444,0.04296875,2.8372743129730225,2616.5957821049747,29.0
7680,0.7699999943375587,36.8,10.0,-0.002004610258154571,0.009612417314201593,1.3353084400296211,0.006215444765985012,0.0263671875,2.925784111022949,2624.9373530553567,30.0
7936,0.8525000035762786,23.6,10.0,-0.004149142769165337,0.007370735314907506,1.2924835085868835,-0.0020652926759794354,0.0166015625,3.015545129776001,2631.6966447089776,31.0
8192,0.8180555502573649,29.11111111111111,9.0,-0.005643846467137337,0.006097842124290764,1.2529345080256462,0.00374835345428437,0.03125,3.106316089630127,2637.2074713669695,32.0
8448,0.8759615421295166,19.846153846153847,13.0,-0.008337912382557988,0.008270385558716953,1.3387573510408401,0.018122221110388637,0.0966796875,3.196150064468384,2643.180022714346,33.0
8704,0.802083326710595,31.666666666666668,9.0,-0.010211242828518152,0.006466260296292603,1.2962959706783295,0.008683826890774071,0.109375,3.284808397293091,2649.7740346659784,34.0
8960,0.9100961547631484,14.384615384615385,13.0,-0.006484606070443988,0.005882682016817853,1.2580137848854065,0.0016490743728354573,0.0537109375,3.376066207885742,2653.9763879841653,35.0
9216,0.8629464294229235,21.928571428571427,14.0,-0.002618913655169308,0.011401396739529446,1.1816409975290298,0.0034767885226756334,0.0048828125,3.4685330390930176,2657.031054952811,36.0
9472,0.9014705910402185,15.764705882352942,17.0,-0.004953960422426462,0.007069709245115519,1.2634611576795578,0.005150620825588703,0.0556640625,3.5607261657714844,2660.131545933623,37.0
9728,0.8778846172186044,19.53846153846154,13.0,-0.008971739560365677,0.005503001768374816,1.2352021858096123,0.003453614888712764,0.0908203125,3.650982141494751,2664.488519250125,38.0
9984,0.9046875052154064,15.25,16.0,-0.005021919321734458,0.005147937103174627,1.2449770644307137,0.00122350687161088,0.0693359375,3.741518259048462,2668.435460886704,39.0
10240,0.9121527870496114,14.055555555555555,18.0,-0.012313000857830048,0.00362885718641337,1.2654411420226097,0.016644154908135533,0.0849609375,3.833153009414673,2671.430014624869,40.0
10496,0.8675000071525574,21.2,10.0,-0.006765136611647904,0.003029124483873602,1.2298945859074593,0.014709303854033351,0.2001953125,3.991400957107544,2629.653125003547,41.0
10752,0.9187500010366025,13.0,23.0,-0.002417301875539124,0.004229757410939783,1.2041725814342499,0.004292107070796192,0.0244140625,4.11522102355957,2612.7393737650987,42.0
