step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update
20736,0.0,500.0,1.0,-0.012100413907319307,0.0001524065482954029,1.326740212738514,0.01136764686089009,0.140625,9.754880905151367,2125.7050907766297,81.0
20992,0.0,0.0,0.0,-0.0056892214342951775,8.194237034331309e-05,1.430963285267353,-0.002880292129702866,0.03125,9.89941120147705,2120.530158083328,82.0
21248,0.0,500.0,1.0,-0.008856905391439795,5.280160360143782e-05,1.310827873647213,0.005600738571956754,0.068359375,10.01849102973938,2120.878277669401,83.0
21504,0.0,0.0,0.0,-0.0039214754942804575,0.00011646798338915687,1.2467474862933159,0.010409065522253513,0.07421875,10.128209114074707,2123.1789112763163,84.0
21760,0.0,500.0,1.0,-0.004317413491662592,0.00012697580405074405,1.3434897884726524,0.0033539789728820324,0.0693359375,10.2438383102417,2124.2037741111694,85.0
22016,0.0,0.0,0.0,-0.006711874506436288,6.806341320952924e-05,1.345643311738968,0.012083505862392485,0.115234375,10.356930017471313,2125.726442378269,86.0
22272,0.0,500.0,1.0,-0.009090430568903685,0.00010911791605394683,1.3633844777941704,0.011363409576006234,0.111328125,10.472217082977295,2126.770274482123,87.0
22528,0.0,0.0,0.0,-0.005644883145578206,0.00016124787180160638,1.3300246074795723,-0.0028071587439626455,0.029296875,10.588980913162231,2127.4946271739354,88.0
22784,0.0,500.0,1.0,-0.007492679636925459,0.00023096397217159392,1.3399570733308792,0.0012447347398847342,0.0673828125,10.702980995178223,2128.7527288205383,89.0
23040,0.0,0.0,0.0,-0.012154664611443877,0.00013746559170613182,1.304135799407959,0.0016753638628870249,0.111328125,10.816170930862427,2130.1438510238954,90.0
23296,0.0,500.0,1.0,-0.006345537956804037,9.277793265027867e-05,1.3351610600948334,0.012843351461924613,0.0771484375,10.928124189376831,2131.7473700240257,91.0
23552,0.0,0.0,0.0,-0.006912287790328264,5.460436693738302e-05,1.323064036667347,0.0017545397859066725,0.078125,11.044433116912842,2132.477036230475,92.0
23808,0.0,500.0,1.0,-0.009370502782985568,8.80576067174843e-05,1.292982928454876,0.0026590977795422077,0.0810546875,11.161338090896606,2133.0775760137794,93.0
24064,0.0,0.0,0.0,-0.0007258622790686786,6.472033510362962e-05,1.3824923858046532,-0.0007866887608543038,0.0185546875,11.274125099182129,2134.4450046723096,94.0
24320,0.0,500.0,1.0,-0.0038708678912371397,7.04643225617474e-05,1.3039221614599228,-0.00017326849047094584,0.0029296875,11.387678861618042,2135.641538151388,95.0
24576,0.0,0.0,0.0,-0.004844663431867957,3.8624029912170954e-05,1.2490934431552887,0.015909646172076464,0.0478515625,11.501530170440674,2136.7591647206355,96.0
